,loss,accuracy,val_loss,val_accuracy
0,0.6330944299697876,0.8328750133514404,0.08249721676111221,0.9745000004768372
1,0.08509036898612976,0.972000002861023,0.025229699909687042,0.9944999814033508
2,0.05321072041988373,0.984499990940094,0.016684630885720253,0.9934999942779541
3,0.03714578226208687,0.9901250004768372,0.013713031075894833,0.9955000281333923
4,0.03221943974494934,0.9922500252723694,0.014011342078447342,0.9944999814033508
5,0.03273644298315048,0.9915000200271606,0.0077815428376197815,0.996999979019165
6,0.03156173229217529,0.9907500147819519,0.008887744508683681,0.9959999918937683
7,0.027368253096938133,0.9911249876022339,0.008469530381262302,0.996999979019165
8,0.0215743537992239,0.9928749799728394,0.0077765635214746,0.9965000152587891
9,0.018020575866103172,0.9940000176429749,0.009062589146196842,0.9955000281333923
10,0.01756984367966652,0.9937499761581421,0.005334979388862848,0.9975000023841858
11,0.013955882750451565,0.9946249723434448,0.005791009403765202,0.9975000023841858
12,0.01666353829205036,0.9940000176429749,0.016811184585094452,0.9955000281333923
13,0.014132781885564327,0.9947500228881836,0.0063380468636751175,0.9975000023841858
14,0.012425652705132961,0.9951249957084656,0.006566840689629316,0.9980000257492065
15,0.016368800774216652,0.9934999942779541,0.006168085150420666,0.9975000023841858
16,0.016812533140182495,0.9931250214576721,0.004414345137774944,0.9984999895095825
17,0.016188131645321846,0.9932500123977661,0.005164919421076775,0.9980000257492065
18,0.012073053047060966,0.9952499866485596,0.005175414495170116,0.9980000257492065
19,0.011410451494157314,0.9953749775886536,0.0054233744740486145,0.9975000023841858
20,0.013007057830691338,0.9946249723434448,0.003889351850375533,0.9980000257492065
21,0.011511835269629955,0.9952499866485596,0.0065307170152664185,0.996999979019165
22,0.010189264081418514,0.9957500100135803,0.005831853486597538,0.996999979019165
23,0.007664663251489401,0.9976249933242798,0.0035195089876651764,0.9984999895095825
24,0.0074964300729334354,0.9973750114440918,0.0030772285535931587,0.9984999895095825
25,0.005858137272298336,0.9980000257492065,0.0035509078297764063,0.9984999895095825
26,0.006248952355235815,0.9977499842643738,0.0032858343329280615,0.9984999895095825
27,0.00636223703622818,0.9978749752044678,0.004502448718994856,0.9994999766349792
28,0.004520901944488287,0.9983749985694885,0.00656295008957386,0.9984999895095825
29,0.006411333568394184,0.9977499842643738,0.005605132784694433,0.9994999766349792
30,0.005895348731428385,0.9978749752044678,0.007338657509535551,0.9984999895095825
31,0.006800541188567877,0.9972500205039978,0.004651312716305256,0.9990000128746033
32,0.0075188297778368,0.996874988079071,0.005677511915564537,0.9990000128746033
33,0.006035604514181614,0.9978749752044678,0.002823782851919532,0.9990000128746033
34,0.006287703290581703,0.9978749752044678,0.004666156601160765,0.9990000128746033
35,0.0044274949468672276,0.9982500076293945,0.006588615942746401,0.9984999895095825
36,0.0048589096404612064,0.9980000257492065,0.004311400931328535,0.9980000257492065
37,0.00618643406778574,0.9976249933242798,0.003306231228634715,0.9984999895095825
38,0.005504818633198738,0.9980000257492065,0.00565603980794549,0.9994999766349792
39,0.006121517159044743,0.9975000023841858,0.005885528866201639,0.9984999895095825
40,0.005000406410545111,0.9982500076293945,0.0070218550972640514,0.9990000128746033
41,0.00440486753359437,0.9982500076293945,0.00468815304338932,0.9990000128746033
42,0.004583597183227539,0.9981250166893005,0.0040659247897565365,0.9984999895095825
43,0.004925327841192484,0.9982500076293945,0.009015139192342758,0.9984999895095825
44,0.005059769377112389,0.9978749752044678,0.0031121547799557447,0.9990000128746033
45,0.005157214589416981,0.9980000257492065,0.008355587720870972,0.9990000128746033
46,0.004321143962442875,0.9980000257492065,0.004518552683293819,0.9984999895095825
47,0.003734998172149062,0.9983749985694885,0.004565530922263861,0.9990000128746033
48,0.006024749018251896,0.9973750114440918,0.010322032496333122,0.9984999895095825
49,0.005553110968321562,0.9977499842643738,0.010977424681186676,0.9984999895095825
