,loss,accuracy,val_loss,val_accuracy
0,0.5956375002861023,0.7364407777786255,0.27708330750465393,0.9120800495147705
1,0.31175023317337036,0.8741921186447144,0.1853398084640503,0.9475815892219543
2,0.26184406876564026,0.8994191884994507,0.14829935133457184,0.9575887322425842
3,0.2309003472328186,0.9143410325050354,0.1285245269536972,0.9639027714729309
4,0.20512446761131287,0.9246165156364441,0.11463704705238342,0.9674767851829529
5,0.1866643726825714,0.9322710633277893,0.115211620926857,0.9698594212532043
6,0.17267383635044098,0.9390915632247925,0.0904654711484909,0.9734333753585815
7,0.15839917957782745,0.9434102773666382,0.09471555799245834,0.9734333753585815
8,0.1467084437608719,0.9485331177711487,0.07780186831951141,0.9781987071037292
9,0.13390323519706726,0.9544304013252258,0.07369786500930786,0.979509174823761
10,0.12723346054553986,0.9559195637702942,0.07242698222398758,0.9797474145889282
11,0.12127748876810074,0.9589277505874634,0.06562454998493195,0.9802239537239075
12,0.10745103657245636,0.9636932015419006,0.06140990927815437,0.9807004928588867
13,0.10323257744312286,0.9654504656791687,0.0623699314892292,0.98105788230896
14,0.09631679952144623,0.9689054489135742,0.0609210841357708,0.9807004928588867
15,0.08826355636119843,0.9711689949035645,0.054039739072322845,0.9832022786140442
16,0.08427222818136215,0.9728071689605713,0.06241048872470856,0.9816535711288452
17,0.08338902145624161,0.9735815525054932,0.06359312683343887,0.9797474145889282
18,0.07879545539617538,0.9741772413253784,0.052357226610183716,0.9826066493988037
19,0.07334332168102264,0.976500391960144,0.05021103471517563,0.9846318960189819
20,0.07139306515455246,0.9769769310951233,0.041604746133089066,0.9866571426391602
21,0.06667186319828033,0.9785555005073547,0.051401883363723755,0.9830831289291382
22,0.06510190665721893,0.9795681238174438,0.04909892752766609,0.9839170575141907
23,0.06291855126619339,0.9806105494499207,0.0587584413588047,0.9807004928588867
24,0.06423060595989227,0.9796872735023499,0.037323467433452606,0.9880867004394531
25,0.05632748454809189,0.9821593165397644,0.04518946632742882,0.9858232140541077
26,0.05507134646177292,0.982695460319519,0.06352613121271133,0.9787943959236145
27,0.05307038128376007,0.9836485385894775,0.04483770579099655,0.9866571426391602
28,0.051581867039203644,0.9837974905967712,0.05025495961308479,0.9872527718544006
29,0.05117541924118996,0.984720766544342,0.04205910116434097,0.9879676103591919
30,0.05200989544391632,0.9834996461868286,0.03756854683160782,0.9886823892593384
31,0.04316021502017975,0.9866865277290344,0.04351929947733879,0.9861806035041809
32,0.044510480016469955,0.9868056774139404,0.04430520161986351,0.9880867004394531
33,0.04309173300862312,0.9870141744613647,0.044708408415317535,0.9848701357841492
34,0.04214710742235184,0.9865673780441284,0.04902883246541023,0.9860614538192749
35,0.04238360747694969,0.9868056774139404,0.05043128505349159,0.9868953824043274
36,0.04435460641980171,0.986865222454071,0.03889879211783409,0.9884441494941711
37,0.03980742767453194,0.9880566000938416,0.03760813921689987,0.9885632395744324
38,0.03944239765405655,0.9890394806861877,0.03969673439860344,0.9892780780792236
39,0.03528853505849838,0.9895755648612976,0.07265050709247589,0.981177031993866
40,0.03846994787454605,0.988771378993988,0.042262278497219086,0.9896354675292969
41,0.03763659670948982,0.988771378993988,0.033662039786577225,0.9907076358795166
42,0.033307380974292755,0.9902010560035706,0.029478726908564568,0.9917798638343811
43,0.03386808559298515,0.9903499484062195,0.03569215536117554,0.9901120066642761
44,0.033128492534160614,0.9901117086410522,0.030814170837402344,0.9904693961143494
45,0.032136935740709305,0.991034984588623,0.03479328751564026,0.9898737072944641
46,0.03326110541820526,0.9906179904937744,0.03500521555542946,0.9899928569793701
47,0.032446347177028656,0.9901712536811829,0.051785580813884735,0.9886823892593384
48,0.0334930457174778,0.9902307987213135,0.04102451726794243,0.9880867004394531
49,0.03281746432185173,0.9905584454536438,0.03371714800596237,0.9904693961143494
50,0.03145461529493332,0.9910052418708801,0.034501854330301285,0.9892780780792236
51,0.029676415026187897,0.9916306734085083,0.033890388906002045,0.9908267855644226
52,0.02710392326116562,0.9926135540008545,0.032041653990745544,0.9899928569793701
53,0.03451559692621231,0.9912434816360474,0.03417425602674484,0.9902310967445374
54,0.029210802167654037,0.991660475730896,0.03011278435587883,0.9917798638343811
55,0.029952121898531914,0.9923455119132996,0.03666704148054123,0.9898737072944641
56,0.024010248482227325,0.9934177398681641,0.04532042145729065,0.9885632395744324
57,0.029395489022135735,0.9918689727783203,0.03561927005648613,0.9886823892593384
58,0.02960781753063202,0.9915711283683777,0.03506341204047203,0.9903502464294434
59,0.02777266316115856,0.9915711283683777,0.03347725793719292,0.9901120066642761
60,0.02693496085703373,0.9924050569534302,0.038080666214227676,0.9902310967445374
61,0.02550947666168213,0.9924944043159485,0.04114050790667534,0.9893971681594849
62,0.029981423169374466,0.9915711283683777,0.037570517510175705,0.9907076358795166
63,0.027739446610212326,0.9926135540008545,0.032597847282886505,0.9905884861946106
64,0.023729106411337852,0.9932687878608704,0.03448009863495827,0.9896354675292969
65,0.02901965193450451,0.9919880628585815,0.03842351585626602,0.9882058501243591
66,0.025241462513804436,0.9930900931358337,0.03191675245761871,0.9910650253295898
67,0.026046134531497955,0.9927922487258911,0.06173069030046463,0.979628324508667
68,0.026254981756210327,0.993179440498352,0.03199094906449318,0.9913033246994019
69,0.023777490481734276,0.9932687878608704,0.03586825728416443,0.9905884861946106
70,0.024478476494550705,0.9933879375457764,0.04493236169219017,0.9901120066642761
71,0.02552432380616665,0.9930305480957031,0.03888605162501335,0.9899928569793701
72,0.02822207845747471,0.9932092428207397,0.04102303832769394,0.9886823892593384
73,0.021876415237784386,0.9937453269958496,0.031016141176223755,0.9913033246994019
74,0.02440459281206131,0.993804931640625,0.03948511183261871,0.9896354675292969
75,0.023482702672481537,0.9937751293182373,0.042064815759658813,0.9873719215393066
76,0.02184588648378849,0.9938942790031433,0.0335601344704628,0.9897545576095581
77,0.023174574598670006,0.9937453269958496,0.03819752857089043,0.9902310967445374
78,0.019438715651631355,0.9945197105407715,0.04174156114459038,0.9905884861946106
79,0.024374496191740036,0.9936559796333313,0.04737967252731323,0.9905884861946106
80,0.02227395586669445,0.9937155842781067,0.03733954206109047,0.9904693961143494
81,0.0248971376568079,0.9933283925056458,0.03224845975637436,0.9915415644645691
82,0.0238125529140234,0.9939538240432739,0.03398776054382324,0.9914224743843079
83,0.02071225456893444,0.9942516684532166,0.046087250113487244,0.9896354675292969
84,0.021414287388324738,0.9942516684532166,0.03990587964653969,0.9910650253295898
85,0.023052923381328583,0.9939538240432739,0.05832056701183319,0.9859423637390137
86,0.022579455748200417,0.9941921234130859,0.03725958988070488,0.9903502464294434
87,0.02099497802555561,0.9941921234130859,0.038307856768369675,0.9908267855644226
88,0.022683581337332726,0.9940431714057922,0.04091637581586838,0.9895163178443909
89,0.019403496757149696,0.9947878122329712,0.036457665264606476,0.9911841750144958
90,0.019087471067905426,0.9949665069580078,0.03874273598194122,0.9913033246994019
91,0.02237149514257908,0.9938346743583679,0.049601178616285324,0.9896354675292969
92,0.020669421181082726,0.9940134286880493,0.04089834913611412,0.9889206290245056
93,0.021597925573587418,0.9945793151855469,0.03431614115834236,0.9910650253295898
94,0.025766486302018166,0.9941325187683105,0.03275157883763313,0.9907076358795166
95,0.01845560595393181,0.9949665069580078,0.03086463361978531,0.9918989539146423
96,0.021129287779331207,0.9944899678230286,0.06806610524654388,0.9873719215393066
97,0.020442895591259003,0.9941921234130859,0.03449219465255737,0.9909459352493286
98,0.01869315840303898,0.9948473572731018,0.04636302590370178,0.9907076358795166
99,0.018991192802786827,0.9950558543205261,0.037780940532684326,0.9904693961143494
