,loss,accuracy,val_loss,val_accuracy
0,1.0699176788330078,0.5146250128746033,0.7111547589302063,0.5254999995231628
1,0.6999255418777466,0.5207499861717224,0.6801736354827881,0.5325000286102295
2,0.6797600388526917,0.5268750190734863,0.6660599708557129,0.5394999980926514
3,0.6653876900672913,0.5408750176429749,0.6316037774085999,0.5870000123977661
4,0.6192437410354614,0.6038749814033508,0.5920529961585999,0.6340000033378601
5,0.5740336775779724,0.6514999866485596,0.5400816798210144,0.6890000104904175
6,0.5247769355773926,0.6953750252723694,0.49702054262161255,0.7045000195503235
7,0.5009139180183411,0.706250011920929,0.47881338000297546,0.7135000228881836
8,0.4775545299053192,0.7145000100135803,0.4626944959163666,0.718999981880188
9,0.4687640070915222,0.7210000157356262,0.4542406499385834,0.7254999876022339
10,0.4551989734172821,0.7303749918937683,0.4455872178077698,0.7260000109672546
11,0.4476083815097809,0.7310000061988831,0.43731170892715454,0.7304999828338623
12,0.44376224279403687,0.7365000247955322,0.4303593635559082,0.7325000166893005
13,0.4356134831905365,0.737375020980835,0.4227738380432129,0.7390000224113464
14,0.4264635145664215,0.7429999709129333,0.4115356504917145,0.7450000047683716
15,0.42742443084716797,0.7436249852180481,0.40708914399147034,0.7480000257492065
16,0.4233546555042267,0.7463750243186951,0.399486780166626,0.7540000081062317
17,0.40295112133026123,0.7571250200271606,0.3895418345928192,0.7664999961853027
18,0.3983776271343231,0.7616249918937683,0.37422022223472595,0.7714999914169312
19,0.3831633925437927,0.7682499885559082,0.35314062237739563,0.7854999899864197
20,0.36640873551368713,0.7764999866485596,0.33877819776535034,0.7975000143051147
21,0.35045620799064636,0.7887499928474426,0.3283221125602722,0.8084999918937683
22,0.34113073348999023,0.8016250133514404,0.2968180477619171,0.8330000042915344
23,0.3159923255443573,0.8246250152587891,0.2534603774547577,0.8690000176429749
24,0.28915029764175415,0.8506249785423279,0.2589699625968933,0.8799999952316284
25,0.25459232926368713,0.8868749737739563,0.16813361644744873,0.9390000104904175
26,0.2186998426914215,0.9120000004768372,0.1482565701007843,0.953499972820282
27,0.1821902096271515,0.9308750033378601,0.1345025599002838,0.9595000147819519
28,0.16413883864879608,0.940750002861023,0.11448916047811508,0.9695000052452087
29,0.148497074842453,0.9472500085830688,0.11149701476097107,0.9710000157356262
30,0.13183258473873138,0.9538750052452087,0.0920729711651802,0.9769999980926514
